
台湾198源,#genre#
CityFM|大苗栗廣播,http://fm983.cityfm.tw:8080/983.mp3
飛特電台,https://phate.io/listen.ogg
台南知音,http://fm971.cityfm.tw:8080/971.mp3
1766私房音樂,http://livestream.1766.today:1769/live1.mp3
國立教育電台,http://wowza.ner.gov.tw/live/_definst_/1/playlist.m3u8
VOA美國之音,http://voa-11.akacast.akamaistream.net/7/317/322023/v1/ibb.akacast.akamaistream.net/voa-11.mp3#http://stream.radiojar.com/7thwu53r92quv#http://stream.radiojar.com/7thwu53r92quv
RFI法國國際廣播?台,http://rfichinois96k.ice.infomaniak.ch/rfichinois-96k.mp3#http://live02.rfi.fr/rfienchinois-64.mp3#http://live02.rfi.fr/rfienchinois-64.mp3
警廣之聲,http://play-radio-stream3.hndt.com/now/prIgXGFo/playlist.m3u8
全國治安交通網,http://stream.pbs.gov.tw:1935/live/mp3:PBS/playlist.m3u8
員警廣播台北分台,http://stream.pbs.gov.tw:1935/live/TPS/playlist.m3u8
員警廣播高雄分台,http://stream.pbs.gov.tw:1935/live/KSS/playlist.m3u8
員警廣播台中分台,http://stream.pbs.gov.tw:1935/live/TCS/playlist.m3u8
員警廣播台南分台,http://stream.pbs.gov.tw:1935/live/TNS/playlist.m3u8
員警廣播台東分台,http://stream.pbs.gov.tw:1935/live/TTS/playlist.m3u8
員警廣播新竹分台,http://stream.pbs.gov.tw:1935/live/SCS/playlist.m3u8
員警廣播花蓮分台,http://stream.pbs.gov.tw:1935/live/HLS/playlist.m3u8
員警廣播宜蘭分台,http://stream.pbs.gov.tw:1935/live/ELS/playlist.m3u8
AsiaFM 亞洲音樂台,http://asiafm.hk:8000/asiafm
AsiaFM 亞洲經典台,http://goldfm.cn:8000/goldfm
AsiaFM 亞洲天空台,http://funradio.cn:8000/funradio
AsiaFM HD音樂台,http://asiafm.hk:8000/asiahd
Big B Radio-中文流行,http://cpop.bigbradio.net/s
Big B Radio-韓語流行,http://kpop.bigbradio.net/s
Big B Radio-日語流行,http://jpop.bigbradio.net/s
Big B Radio-洲流行,http://apop.bigbradio.net/s
遊戲音樂 vgmradio,http://radio.vgmradio.com:8040/stream
天籟之音 Hi-Fi Radio,http://play-radio-stream3.hndt.com/now/JxkyN5mR/playlist.m3u8
天籟之音-國風,http://play-radio-stream3.hndt.com/now/UzPxbRaT/playlist.m3u8
古典音樂台,http://play.redefine.ltd/Stream2/FM1058-2.m3u8
心靈音樂館,http://play-radio-stream3.hndt.com/now/AFqvb0VX/playlist.m3u8
格萊美音樂台,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
Modern Radio,http://play.redefine.ltd/Stream1/FM1058-1.m3u8
電音電台,http://play.redefine.ltd/Stream3/FM1058-3.m3u8
動感音樂台,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
搖滾天空台,http://stream3.hndt.com/now/SXJtR4M4/playlist.m3u8
潮流音樂台,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
舞迷心竅,http://play-radio-stream3.hndt.com/now/WBhgSD3A/playlist.m3u8
80後音樂台,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
經典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
民謠 藍調,http://play-radio-stream3.hndt.com/now/XWfN89gh/playlist.m3u8
民謠音樂台,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
CRI 環球資訊廣播 FM90.5,http://sk.cri.cn/905.m3u8
CRI 中文環球廣播,http://sk.cri.cn/hyhq.m3u8
500首華語經典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
CRI 南海之聲,http://sk.cri.cn/nhzs.m3u8
CRI Hit FM FM88.7,http://sk.cri.cn/887.m3u8
CRI 輕鬆調頻 FM91.5,http://sk.cri.cn/915.m3u8
CRI NEWS Plus AM846,http://sk.cri.cn/am846.m3u8
CNR 哈語廣播,http://live.xmcdn.com/live/1396/64.m3u8
cnr經典音樂,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
懷集音樂台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音樂台,http://live.xmcdn.com:80/live/1427/64.m3u8
清晨音樂台,http://live.xmcdn.com:80/live/1011/64.m3u8
老歌音樂台,http://live.xmcdn.com:80/live/2628/64.m3u8
亞洲經典音樂台,http://live.xmcdn.com:80/live/1005/64.m3u8
上海動感101,http://ls.qingting.fm/live/274.m3u8
廈門音樂廣播,http://ls.qingting.fm/live/1739.m3u8
四川岷江音樂廣播,http://ls.qingting.fm/live/1110.m3u8
廣東音樂廣播,http://ls.qingting.fm/live/1260.m3u8

陸-綜合,#genre#
深圳飛揚音樂台,http://ls.qingting.fm/live/1271.m3u8
百視通寶藏紀錄片,http://bp-caster.bestv.com.cn/515/1/video.m3u8
百視通極限挑戰,http://bp-caster.bestv.com.cn/511/1/video.m3u8
百視通音樂廳,http://bp-caster.bestv.com.cn/469/1/video.m3u8
高能脫口秀,http://bp-caster.bestv.com.cn/462/1/video.m3u8
開心花精典小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
中國美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8
生活大爆炸,http://txtest-xp2p.p2p.huya.com/src/1099531752754-1099531752754-86436122342719488-2199063628964-10057-A-0-1.xs
郭德綱于謙,http://txtest-xp2p.p2p.huya.com/src/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs
牛叔-N分鐘看大片,http://epg.112114.xyz/douyu/2758565
科幻Fans,http://epg.112114.xyz/douyu/3508304
電影解說-韓三金,http://epg.112114.xyz/douyu/3194372
生活時尚,http://111.40.196.31/PLTV/88888888/224/3221225501/index.m3u8
CNC中文,http://39.134.115.163:8080/PLTV/88888910/224/3221225694/index.m3u8
俄羅斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8


遊戲電競,#genre#
數碼時代,https://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
噠啵?事,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
黑莓電競,http://111.40.196.9/PLTV/88888888/224/3221225606/index.m3u8
英雄聯盟賽事,https://live.52sf.ga/huya/lpl
暴雪頻道,https://live.52sf.ga/huya/blizzardgame1
跑跑卡丁?官方,http://tc-tct.douyucdn2.cn/dyliveflv1/7722576rWHyhVf6Z.flv?wsAuth=be713b9df05b88928ad738b6d8e3db32&token=cpn-androidmpro-0-7722576-6b878e1c279c4ee577f2a71de7a2c59fc355f016dcef2c61&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
英雄聯盟LPL經典賽事,http://tc-tct.douyucdn2.cn/dyliveflv1a/288016rlols5_2000.flv?wsAuth=298013b7917630b18eb6102b0b62f220&token=cpn-androidmpro-0-288016-e9416291174176eeb4ddaeb1ca60e6d69d7bb365abb99fa1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火線運營團隊,http://tc-tct.douyucdn2.cn/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=90d8a3574e624f22621c970fa208cded&token=cpn-androidmpro-0-605964-b9be22700076c0851c0efea3ee0cd49623bef662341dc17c&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
和平精英官方賽事,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=3c0bb634a43bdfb32d44efed50b7189c&token=cpn-androidmpro-0-999-d32d75306aab2a7950d8fc497213fa488fe9dc32fce15138&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
和平精英2022PEL夏季賽,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=e54b1cb394c901032a6755ac52393d59&token=cpn-androidmpro-0-999-d32d75306aab2a796cd14cb7268b9582266b3c87d06c5b4b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
光速大逃脫穿越火線特輯,http://tc-tct.douyucdn2.cn/dyliveflv1/5388537r1cxwCrgF.flv?wsAuth=5921f6702edfb7590cffec8fefb913f8&token=cpn-androidmpro-0-5388537-c63053ad7206a7ebd0a05d6043c896a602213b4319d5ee78&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
生死狙擊2官方,http://tc-tct.douyucdn2.cn/dyliveflv1a/7439056rYiHdgWPW_2000.flv?wsAuth=00bdb08c5d8c52b15d044e7bc8d6280e&token=cpn-androidmpro-0-7439056-8a90173db6bf5448451a7c236de8a8810a22501430e73130&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
永劫無間NBPL聯賽第二雙周DAY6,http://tc-tct.douyucdn2.cn/dyliveflv1a/9662891rlaeIAP3A.flv?wsAuth=40d631888066f61a65daff4782dc24c6&token=cpn-androidmpro-0-9662891-7de7dc707e1a51dd7a2ad2e46d261ae642a593bedd8bf856&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者榮耀官方賽事,http://tc-tct.douyucdn2.cn/dyliveflv1/1984839rdqYitoI8_2000.flv?wsAuth=c17ef8db1985ce57fbb3aa418d93ca30&token=cpn-androidmpro-0-1984839-67aff303abf98630d4e416cdfc20cce5c8eac3790d2235e1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
QQ飛車手游官方,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=b7f6bf04d6a777d64b0d8e4428673cb2&token=cpn-androidmpro-0-5040227-432528579fe947121639ba5461194a4a0ebcbbfcbdb70e22&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
LOL韓服最強王者,http://tc-tct.douyucdn2.cn/dyliveflv3a/616497r43FurvBAB.flv?wsAuth=31f5a6da31615a0957f6da8b526be2b7&token=cpn-androidmpro-0-616497-92aa97da8eb17aaa05fa35fa1b699c8c208aa4ef50c41083&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
CSGO袋鼠杯邀請賽,http://tc-tct.douyucdn2.cn/dyliveflv1a/668668rKGc0VsmNo.flv?wsAuth=ccff6535a96f74e15646855cc80f4e9b&token=cpn-androidmpro-0-668668-8608fe0e039e4275987048d93606866afdbc7d5b3d961c67&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2

3D眼,#genre#
CF手游,http://tc-tct.douyucdn2.cn/dyliveflv1/868191rjy69PsEAz_2000.flv?wsAuth=de7165d291211b313d1bb9e1b7697498&token=cpn-androidmpro-0-868191-846aacab1859214ce6c00c7ffcd7159b3ab52a4c9c8fc11a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
3D0,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3d4,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
AA,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
Bicycle,https://vd2.bdstatic.com/mda-mbirabhun6n01ucc/v1-cae/1080p/mda-mbirabhun6n01ucc.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
MV,https://vd4.bdstatic.com/mda-kmbika46ppvf7nzc/v1-cae/1080p/mda-kmbika46ppvf7nzc.mp4
X戰警：黑鳳凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
大片3D,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
小丑,https://vd2.bdstatic.com/mda-jkbrts1znp07ryb8/sc/mda-jkbrts1znp07ryb8.mp4
司籐,https://vd4.bdstatic.com/mda-nae2xzfan0zk06f7/sc/cae_h264_delogo/1642265942028031063/mda-nae2xzfan0zk06f7.mp4
東京-新宿,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
玩家,https://vd3.bdstatic.com/mda-kbhkh7z58qvsn0a1/mda-kbhkh7z58qvsn0a1.mp4
長津湖,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
星球大戰9,https://vd3.bdstatic.com/mda-ndfj480755j9juhe/cae_h264_delogo/1650116825326935651/mda-ndfj480755j9juhe.mp4
混剪3D,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
終結者,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
精美,https://vd4.bdstatic.com/mda-mjak88esahdcpmc5/1080p/cae_h264/1633962937397290860/mda-mjak88esahdcpmc5.mp4
鋼鐵俠,https://vd4.bdstatic.com/mda-narbupksqbu5yyiy/sc/cae_h264_nowatermark_delogo/1643187081773112317/mda-narbupksqbu5yyiy.mp4
頭號玩家,https://vd2.bdstatic.com/mda-kknwdmibvdrfaavv/v1-cae/1080p/mda-kknwdmibvdrfaavv.mp4
龍騰虎躍,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
變形金剛1,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
變形金剛2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
變形金剛4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
變形金剛LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4


陸-SiTV,#genre#
變形金剛UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
SiTV全紀?,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
SiTV勁爆體育,http://112.25.48.70/live/program/live/jbtyhd/4000000/mnf.m3u8#http://112.25.48.70/live/program/live/jbtyhd/4000000/mnf.m3u8
SiTV動漫秀場,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV極速汽車,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV遊戲風雲,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV魅力足球,http://183.207.255.188/live/program/live/mlyyhd/2300000/mnf.m3u8#http://183.207.255.188/live/program/live/mlyyhd/2300000/mnf.m3u8
陸-NewTV,#genre
SiTV歡笑劇場,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
NewTV中國功夫,http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
NewTV古裝劇場,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
NewTV怡伴健康,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8
NewTV明星大片,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
NewTV東北熱劇,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
NewTV武搏世界,http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
NewTV金牌綜藝,http://39.135.138.58:18890/PLTV/88888888/224/3221225711/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
NewTV炫舞未來,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV軍事評論,http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
NewTV軍旅劇場,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8
NewTV家庭劇場,http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV超級電視劇,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225765/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8#http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/1.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225765/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
NewTV超級電影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/1.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/1.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
NewTV超級綜藝,http://39.134.115.163:8080/PLTV/88888910/224/3221225620/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/1.m3u8#http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/1.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/1.m3u8#http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/1.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV超級體育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV愛情喜劇,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV農業致富,http://111.40.196.9/PLTV/88888888/224/3221225636/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225670/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225670/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品大劇,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品紀實,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225630/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225630/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品電視,http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8#http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
NewTV精品綜合,http://111.40.196.9/PLTV/88888888/224/3221225632/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225716/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225716/index.m3u8
NewTV精品體育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
NewTV潮媽辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225680/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8#http://111.40.196.9/PLTV/88888888/224/3221225680/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8
NewTV熱播精選,http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8


陸-iHOT,#genre#
NewTV歡樂劇場,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
iHOT愛玩具,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛青春,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛科幻,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛科學,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛娛樂,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛時尚,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛浪漫,http://111.40.196.32/0000000000001000/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛動漫,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
iHOT愛探索,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
